Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
-5.4,55,0,50,2.3,0.0
-5.3,50,0,70,2.4,0.0
-4.8,47,1023.7,70,3.3,11.111112
-3.3,46,0,70,3.5,52.777782
-2.3,42,0,50,3.4,116.666676
-0.7,38,1021.2,70,3.2,130.555566
0.8,33,0,70,2.8,180.55557000000002
1.1,33,0,70,2.7,180.55557000000002
1.4,34,1017.1,70,1.6,83.33334
0.2,55,0,70,1.6,38.888892000000006
-0.8,81,0,70,1.4,19.444446000000003
-1.4,91,1016.9,70,2.3,11.111112
-1.5,93,0,70,2.4,0.0
-1.5,93,0,70,2.7,0.0
-1.5,93,1016.2,70,2.5,0.0
-1.1,94,0,70,2.2,0.0
-1.1,94,0,70,2.9,0.0
-0.9,94,1014.1,70,3.2,0.0
-0.4,90,0,70,2.7,0.0
0,92,0,70,2.3,0.0
0,93,1012.5,70,1.1,0.0
-0.2,93,0,70,1.6,0.0
-0.1,94,0,70,1.5,0.0
0,93,1011.5,70,0.9,0.0
0.5,89,0,0,0,0.0
0.3,89,0,70,0.9,0.0
0.7,86,1013,20,0.8,5.555556
0.7,90,0,290,2.3,22.222224
3.3,77,0,290,1,69.44445
5,73,1012.8,180,2.2,205.555572
5.2,69,0,230,1.5,250.00002
6,64,0,250,3.1,263.88891
7.2,53,1012.3,250,3.7,244.444464
6,47,0,290,3.1,200.000016
5.5,51,0,250,3.1,133.333344
5.1,49,1013.3,270,2.4,44.444448
3.4,61,0,250,3.6,0.0
2.5,60,0,320,3.2,0.0
1.8,61,1014.9,290,2.7,0.0
0.6,69,0,270,3.1,0.0
0,71,0,270,3.3,0.0
-0.4,74,1015.8,270,2.1,0.0
-1.1,70,0,270,2.8,0.0
-1.5,70,0,270,3.4,0.0
-2,71,1017.1,270,3.3,0.0
-2.3,73,0,290,4,0.0
-2.9,78,0,270,3.3,0.0
-3.2,79,1017.7,290,1.8,0.0
-3.4,71,0,320,4.4,0.0
-4.1,74,0,320,4.7,0.0
-4,79,1019,320,4.5,11.111112
-2.4,66,0,270,3.3,61.111116
-1.3,60,0,290,3.6,138.8889
-1.1,62,1019.3,290,4.8,205.555572
-0.8,57,0,270,4,241.666686
0,51,0,320,4,252.77779800000002
0,51,1018,270,5.2,216.66668400000003
-1,47,0,290,5.3,136.111122
-1.8,48,0,290,5.3,80.555562
-2.4,47,1018.7,290,3.4,27.777780000000003
-3.2,45,0,320,5.6,0.0
-3.8,48,0,290,2.6,0.0
-4.4,51,1019.1,290,4.3,0.0
-5,48,0,320,4.1,0.0
-6,47,0,320,5.5,0.0
-6.5,50,1019.9,290,3.5,0.0
-6.8,49,0,320,3.8,0.0
-7.7,55,0,290,3.5,0.0
-8.1,54,1019.9,320,3.3,0.0
-8.3,53,0,290,3.5,0.0
-8.5,51,0,320,3.3,0.0
-9.4,56,1020.2,340,1.6,0.0
-9.9,56,0,320,2.8,0.0
-10.1,55,0,270,2.1,0.0
-10.1,54,1021.5,270,2.9,11.111112
-9,48,0,290,3.9,77.77778400000001
-7.4,42,0,270,4.7,175.00001400000002
-6.3,39,1021,270,4.6,247.22224200000002
-4.5,32,0,290,4.7,291.66669
-3.7,33,0,270,4,311.11113600000004
-3.2,33,1019.4,250,3.9,283.33335600000004
-4.2,32,0,270,5.5,222.22224000000003
-4.2,29,0,270,3.8,158.333346
-5.2,31,1019.6,290,5.3,61.111116
-5.9,40,0,290,3.9,0.0
-6.8,40,0,290,4,0.0
-7.8,42,1021,320,2.5,0.0
-8.4,48,0,290,4.3,0.0
-9.4,53,0,290,3.8,0.0
-10,57,1021.1,290,4.1,0.0
-10,59,0,340,2.9,0.0
-10.4,59,0,340,2.7,0.0
-10.7,61,1020.6,340,2.3,0.0
-10.7,59,0,340,2,0.0
-10.7,60,0,290,1.8,0.0
-10.8,61,1019.9,270,2.8,0.0
-10.7,60,0,270,2.7,0.0
-10.4,55,0,290,3.2,0.0
-10.6,55,1020.4,320,3,11.111112
-9.7,49,0,340,3.5,77.77778400000001
-8.3,43,0,270,3.4,177.777792
-7.5,42,1019.9,270,4.2,244.444464
-6.6,38,0,270,4.6,288.888912
-5.9,38,0,270,4.5,297.22224600000004
-4.9,38,1018,250,4,275.000022
-5.1,36,0,270,3.9,211.111128
-5.4,36,0,290,4.2,144.444456
-5.9,38,1018.9,270,3.7,55.55556000000001
-6.1,42,0,290,3,0.0
-6.6,45,0,340,2.7,0.0
-7.3,45,1019.9,340,3.5,0.0
-7.4,46,0,340,3,0.0
-7.9,47,0,360,0.7,0.0
-8.4,51,1020.2,290,2.4,0.0
-8.6,51,0,290,2.8,0.0
-8.8,52,0,290,1.9,0.0
-9.5,56,1020.8,360,0.9,0.0
-9.1,58,0,20,0.5,0.0
-9.4,63,0,20,0.3,0.0
-10.7,64,1021.2,50,1.5,0.0
-9.7,60,0,0,0,0.0
-9.7,65,0,50,1.2,0.0
-9.5,66,1022.6,50,1,13.888890000000002
-6.3,55,0,20,1.1,69.44445
-5.1,49,0,140,1.3,155.55556800000002
-3.6,50,1022,230,2.9,213.88890600000002
-2.8,37,0,290,3.7,258.33335400000004
-1.9,32,0,270,4.3,288.888912
-1.2,33,1020.5,320,3.6,280.555578
-1.6,31,0,270,3.8,219.44446200000002
-2.1,32,0,270,4,155.55556800000002
-2.7,39,1021.4,270,3.3,55.55556000000001
-3.3,37,0,270,3.2,0.0
-3.8,46,0,250,2.4,0.0
-4.4,50,1022.2,270,3,0.0
-4.7,51,0,270,1.3,0.0
-4.9,49,0,0,0.1,0.0
-5.7,55,1022.1,0,0,0.0
-6,57,0,0,0,0.0
-6.8,59,0,20,1.1,0.0
-7.2,59,1022.7,50,1.5,0.0
-7.8,62,0,50,2.3,0.0
-7.9,66,0,70,1.6,0.0
-7.9,70,1022.7,20,1.3,0.0
-8.1,70,0,20,1.4,0.0
-7.9,69,0,50,2.6,0.0
-7.5,73,1023.7,50,2.5,13.888890000000002
-5.3,57,0,50,2.5,66.666672
-3,50,0,50,2.4,152.77779
-1.4,50,1023.3,70,1.6,200.000016
0,44,0,230,2.7,247.22224200000002
0.8,39,0,270,2.6,263.88891
1.7,37,1021.6,270,2,241.666686
1.4,39,0,270,1.1,172.222236
1.4,45,0,270,2,108.33334200000002
0.4,51,1022.3,270,3.9,38.888892000000006
-0.7,59,0,250,3.2,0.0
-1.5,69,0,270,2.8,0.0
-1.8,72,1023,270,3.9,0.0
-2.2,68,0,270,1.6,0.0
-2,67,0,320,1.5,0.0
-3.2,73,1022.5,290,0.5,0.0
-2.9,73,0,290,0.3,0.0
-2.9,72,0,290,0.6,0.0
-3.3,79,1022.6,360,0.4,0.0
-2.5,75,0,50,0.7,0.0
-3,73,0,50,1.9,0.0
-3.3,76,1022.2,50,1.6,0.0
-2.9,68,0,50,1.6,0.0
-3,70,0,50,2.1,0.0
-2.8,75,1023,50,2.9,8.333334
-1.1,70,0,50,2.2,41.66667
-0.1,61,0,70,2.3,111.11112000000001
1.1,59,1022.1,50,1.1,141.66667800000002
1.2,56,0,200,2.3,175.00001400000002
1.7,54,0,290,1.8,158.333346
2.3,56,1020.4,270,3,125.00001
1.9,57,0,230,3.3,69.44445
1.8,57,0,270,3.9,63.88889400000001
1.6,64,1020.4,290,2.1,27.777780000000003
