0	1	2	3	4	5	6
2015-01-17 08:00	-6.2	58.0	102420.0	290	2.5	0.0
2015-01-17 09:00	-5.0	52.0	102520.0	320	3.7	72.222228
2015-01-17 10:00	-3.9	43.0	102609.99999999999	320	4.0	208.33335
2015-01-17 11:00	-2.3	37.0	102690.00000000001	320	3.8	327.777804
2015-01-17 12:00	-1.6	35.0	102659.99999999999	290	3.8	413.88892200000004
2015-01-17 13:00	-0.5	34.0	102609.99999999999	320	3.0	447.22225800000007
2015-01-17 14:00	-0.3	37.0	102550.0	270	4.2	430.55559000000005
2015-01-17 15:00	-0.5	37.0	102540.00000000001	290	3.6	358.333362
2015-01-17 16:00	-0.9	39.0	102530.0	290	3.1	247.22224200000002
2015-01-17 17:00	-1.2	41.0	102509.99999999999	270	2.5	113.888898
2015-01-17 18:00	-2.2	46.0	102600.0	230	2.6	16.666668
2015-01-17 19:00	-2.8	50.0	102650.0	180	1.3	0.0
2015-01-17 20:00	-3.5	53.0	102659.99999999999	180	0.5	0.0
2015-01-17 21:00	-4.7	62.0	102690.00000000001	180	1.4	0.0
2015-01-17 22:00	-4.5	62.0	102670.0	160	0.6	0.0
2015-01-17 23:00	-4.8	63.0	102640.00000000001	200	0.8	0.0
2015-01-18 00:00	-5.5	68.0	102570.0	0	0.2	0.0
2015-01-18 01:00	-6.7	73.0	102559.99999999999	0	0.1	0.0
2015-01-18 02:00	-6.1	73.0	102570.0	200	0.6	0.0
2015-01-18 03:00	-5.9	75.0	102570.0	160	1.0	0.0
2015-01-18 04:00	-6.9	78.0	102480.0	0	0.3	0.0
2015-01-18 05:00	-6.8	80.0	102459.99999999999	0	0.3	0.0
2015-01-18 06:00	-5.9	84.0	102430.0	0	0.3	0.0
2015-01-18 07:00	-5.4	82.0	102380.0	180	1.1	0.0
2015-01-18 08:00	-4.8	82.0	102330.0	180	0.8	0.0
2015-01-18 09:00	-3.9	80.0	102270.0	200	0.8	47.222226000000006
2015-01-18 10:00	-1.8	65.0	102150.0	110	2.3	138.8889
2015-01-18 11:00	-0.4	54.0	102110.0	110	2.0	266.666688
2015-01-18 12:00	0.5	52.0	101960.0	160	1.4	200.000016
2015-01-18 13:00	1.5	52.0	101830.0	160	1.5	216.66668400000003
2015-01-18 14:00	2.8	54.0	101740.0	180	3.4	241.666686
2015-01-18 15:00	2.5	61.0	101660.0	180	3.3	141.66667800000002
2015-01-18 16:00	2.7	61.0	101530.0	160	2.6	61.111116
2015-01-18 17:00	2.8	62.0	101460.0	200	2.8	27.777780000000003
2015-01-18 18:00	1.8	74.0	101360.0	200	3.3	2.777778
2015-01-18 19:00	1.1	89.0	101270.0	200	1.1	0.0
2015-01-18 20:00	0.5	93.0	101270.0	180	2.8	0.0
2015-01-18 21:00	0.3	999.0	101220.0	180	1.4	0.0
2015-01-18 22:00	0.6	999.0	101230.0	230	0.8	0.0
2015-01-18 23:00	1.2	999.0	101280.0	270	2.3	0.0
2015-01-19 00:00	1.9	98.0	101300.0	270	3.7	0.0
2015-01-19 01:00	2.1	86.0	101320.0	270	3.8	0.0
2015-01-19 02:00	1.9	90.0	101380.0	270	2.8	0.0
2015-01-19 03:00	1.7	94.0	101420.0	290	2.9	0.0
2015-01-19 04:00	1.8	91.0	101400.0	290	2.6	0.0
2015-01-19 05:00	1.8	86.0	101450.0	290	3.2	0.0
2015-01-19 06:00	1.4	79.0	101540.0	290	1.7	0.0
2015-01-19 07:00	0.5	82.0	101630.0	270	1.4	0.0
2015-01-19 08:00	-1.1	91.0	101710.0	0	0.1	0.0
2015-01-19 09:00	0.0	94.0	101780.0	0	0.2	52.777782
2015-01-19 10:00	3.0	68.0	101850.0	270	2.1	175.00001400000002
2015-01-19 11:00	3.6	63.0	101920.0	270	3.3	286.11113400000005
2015-01-19 12:00	4.2	53.0	101900.0	290	4.1	386.111142
2015-01-19 13:00	3.5	54.0	101880.0	290	5.2	402.77781
2015-01-19 14:00	3.0	57.0	101920.0	290	5.3	358.333362
2015-01-19 15:00	3.2	54.0	101910.0	290	4.0	291.66669
2015-01-19 16:00	2.3	58.0	101940.0	270	3.4	152.77779
2015-01-19 17:00	1.8	59.0	101990.0	290	2.7	80.555562
2015-01-19 18:00	0.5	58.0	102030.0	290	3.1	19.444446000000003
2015-01-19 19:00	0.2	63.0	102110.0	290	1.8	0.0
2015-01-19 20:00	-0.4	62.0	102200.0	290	1.6	0.0
2015-01-19 21:00	-1.2	66.0	102260.0	270	1.8	0.0
2015-01-19 22:00	-1.5	66.0	102310.0	290	1.1	0.0
2015-01-19 23:00	-1.9	69.0	102330.0	320	1.3	0.0
2015-01-20 00:00	-2.4	66.0	102320.0	340	1.5	0.0
2015-01-20 01:00	-2.8	70.0	102350.0	290	1.2	0.0
2015-01-20 02:00	-3.4	71.0	102390.0	270	0.7	0.0
2015-01-20 03:00	-4.2	75.0	102370.0	999	1.0	0.0
2015-01-20 04:00	-5.3	88.0	102380.0	0	0.0	0.0
2015-01-20 05:00	-5.2	83.0	102430.0	90	0.7	0.0
2015-01-20 06:00	-5.9	91.0	102470.0	0	0.0	0.0
2015-01-20 07:00	-5.9	94.0	102459.99999999999	0	0.0	0.0
2015-01-20 08:00	-5.6	95.0	102509.99999999999	20	0.7	2.777778
2015-01-20 09:00	-2.4	71.0	102530.0	140	0.6	80.555562
2015-01-20 10:00	-1.0	65.0	102540.00000000001	160	0.8	205.555572
2015-01-20 11:00	0.5	61.0	102500.0	110	1.9	305.55558
2015-01-20 12:00	1.9	52.0	102459.99999999999	90	0.9	369.444474
2015-01-20 13:00	3.0	47.0	102340.0	90	1.6	361.11114000000003
2015-01-20 14:00	3.7	43.0	102230.0	90	1.2	397.222254
2015-01-20 15:00	4.2	40.0	102210.0	50	1.4	316.666692
2015-01-20 16:00	4.3	42.0	102220.0	90	1.1	211.111128
2015-01-20 17:00	4.2	43.0	102220.0	20	0.5	0.0
2015-01-20 18:00	3.0	48.0	102210.0	290	1.4	0.0
2015-01-20 19:00	2.4	52.0	102220.0	340	1.2	0.0
2015-01-20 20:00	1.6	58.0	102220.0	0	0.4	0.0
2015-01-20 21:00	1.4	62.0	102260.0	230	0.9	0.0
2015-01-20 22:00	1.8	55.0	102280.0	90	1.6	0.0
2015-01-20 23:00	1.9	53.0	102260.0	90	1.7	0.0
2015-01-21 00:00	0.8	58.0	102210.0	20	0.5	0.0
2015-01-21 01:00	1.6	53.0	102170.0	110	0.8	0.0
2015-01-21 02:00	1.3	55.0	102170.0	90	0.7	0.0
2015-01-21 03:00	-0.1	63.0	102150.0	90	0.8	0.0
2015-01-21 04:00	-1.1	67.0	102090.0	160	0.8	0.0
2015-01-21 05:00	-0.9	69.0	102070.0	0	0.4	0.0
2015-01-21 06:00	-0.4	69.0	102050.0	0	0.1	0.0
2015-01-21 07:00	-0.9	74.0	102040.0	0	0.4	0.0
2015-01-21 08:00	-1.2	77.0	102010.0	0	0.4	0.0
2015-01-21 09:00	1.4	68.0	101990.0	160	0.6	36.111114
2015-01-21 10:00	3.6	53.0	102000.0	90	1.8	130.555566
2015-01-21 11:00	4.8	51.0	101930.0	90	1.7	183.33334800000003
2015-01-21 12:00	5.4	49.0	101820.0	70	2.4	186.111126
2015-01-21 13:00	6.2	48.0	101710.0	90	2.1	269.444466
2015-01-21 14:00	7.2	48.0	101620.0	90	2.3	258.33335400000004
2015-01-21 15:00	7.4	48.0	101580.0	90	1.6	152.77779
2015-01-21 16:00	7.4	49.0	101560.0	90	1.0	91.66667400000001
2015-01-21 17:00	7.0	51.0	101590.0	999	0.5	36.111114
2015-01-21 18:00	6.3	54.0	101590.0	290	1.0	2.777778
2015-01-21 19:00	5.6	62.0	101610.0	230	1.8	0.0
2015-01-21 20:00	4.8	73.0	101600.0	250	1.7	0.0
2015-01-21 21:00	3.7	90.0	101580.0	200	1.1	0.0
2015-01-21 22:00	3.3	95.0	101590.0	200	1.1	0.0
2015-01-21 23:00	3.0	95.0	101570.0	230	0.9	0.0
2015-01-22 00:00	3.0	96.0	101540.0	200	0.8	0.0
2015-01-22 01:00	2.5	98.0	101510.0	0	0.1	0.0
2015-01-22 02:00	2.0	999.0	101490.0	0	0.0	0.0
2015-01-22 03:00	1.3	999.0	101490.0	320	0.7	0.0
2015-01-22 04:00	0.0	98.0	101430.0	270	0.6	0.0
2015-01-22 05:00	0.0	999.0	101400.0	250	0.5	0.0
2015-01-22 06:00	0.5	999.0	101400.0	290	0.9	0.0
2015-01-22 07:00	0.8	87.0	101430.0	250	0.7	0.0
2015-01-22 08:00	1.2	84.0	101470.0	270	0.8	0.0
2015-01-22 09:00	1.8	80.0	101480.0	0	0.4	22.222224
2015-01-22 10:00	2.5	74.0	101550.0	290	1.1	63.88889400000001
2015-01-22 11:00	3.9	70.0	101560.0	270	0.6	100.000008
2015-01-22 12:00	5.5	61.0	101510.0	270	1.4	191.66668199999998
2015-01-22 13:00	7.3	56.0	101430.0	250	2.1	344.444472
2015-01-22 14:00	7.1	52.0	101410.0	320	2.0	266.666688
2015-01-22 15:00	7.1	50.0	101410.0	320	2.2	133.333344
2015-01-22 16:00	7.0	50.0	101420.0	320	1.7	122.222232
2015-01-22 17:00	5.6	62.0	101440.0	290	2.0	58.333338
2015-01-22 18:00	3.9	70.0	101490.0	270	2.5	11.111112
2015-01-22 19:00	3.3	75.0	101550.0	290	1.7	0.0
2015-01-22 20:00	2.4	83.0	101600.0	270	1.5	0.0
2015-01-22 21:00	2.2	85.0	101610.0	290	1.2	0.0
2015-01-22 22:00	0.6	93.0	101640.0	0	0.3	0.0
2015-01-22 23:00	0.0	93.0	101650.0	320	0.7	0.0
2015-01-23 00:00	0.0	98.0	101670.0	200	1.0	0.0
2015-01-23 01:00	-0.5	100.0	101700.0	160	1.0	0.0
2015-01-23 02:00	-1.2	99.0	101710.0	0	0.3	0.0
2015-01-23 03:00	-1.5	100.0	101730.0	0	0.4	0.0
2015-01-23 04:00	-1.7	100.0	101730.0	0	0.0	0.0
2015-01-23 05:00	-1.7	100.0	101710.0	0	0.4	0.0
2015-01-23 06:00	-2.2	100.0	101750.0	160	1.5	0.0
2015-01-23 07:00	-0.6	100.0	101800.0	180	0.7	0.0
2015-01-23 08:00	-0.7	100.0	101820.0	160	2.4	0.0
2015-01-23 09:00	-0.6	100.0	101860.0	160	1.6	8.333334
2015-01-23 10:00	0.4	100.0	101910.0	160	0.8	47.222226000000006
2015-01-23 11:00	1.8	91.0	101920.0	160	1.8	116.666676
2015-01-23 12:00	2.6	85.0	101880.0	180	1.6	116.666676
2015-01-23 13:00	3.0	77.0	101820.0	230	2.2	113.888898
2015-01-23 14:00	3.3	72.0	101770.0	180	1.3	122.222232
2015-01-23 15:00	4.2	64.0	101730.0	200	2.3	144.444456
2015-01-23 16:00	4.3	61.0	101750.0	200	1.8	158.333346
2015-01-23 17:00	3.7	54.0	101780.0	270	2.4	116.666676
2015-01-23 18:00	2.4	61.0	101810.0	270	1.9	16.666668
2015-01-23 19:00	1.8	67.0	101880.0	290	1.4	0.0
2015-01-23 20:00	2.1	67.0	101930.0	270	0.8	0.0
2015-01-23 21:00	2.4	67.0	101930.0	290	1.0	0.0
2015-01-23 22:00	2.2	66.0	101950.0	290	0.7	0.0
2015-01-23 23:00	1.5	72.0	101940.0	180	1.4	0.0
2015-01-24 00:00	1.5	71.0	101990.0	180	1.2	0.0
2015-01-24 01:00	1.3	75.0	101960.0	160	0.8	0.0
2015-01-24 02:00	1.3	75.0	102010.0	140	0.6	0.0
2015-01-24 03:00	1.1	77.0	102030.0	0	0.0	0.0
2015-01-24 04:00	1.3	75.0	102030.0	180	1.1	0.0
2015-01-24 05:00	1.3	76.0	102040.0	180	1.0	0.0
2015-01-24 06:00	1.2	80.0	102050.0	180	1.2	0.0
2015-01-24 07:00	1.3	79.0	102130.0	0	0.3	0.0
2015-01-24 08:00	1.3	76.0	102150.0	200	1.1	0.0
2015-01-24 09:00	2.1	72.0	102210.0	0	0.1	25.000002
2015-01-24 10:00	3.1	66.0	102250.0	230	0.7	69.44445
2015-01-24 11:00	5.1	59.0	102250.0	160	1.5	180.55557000000002
2015-01-24 12:00	6.8	58.0	102220.0	290	1.4	352.777806
2015-01-24 13:00	7.3	50.0	102170.0	290	2.3	333.33336
2015-01-24 14:00	6.8	53.0	102120.0	320	1.9	308.33335800000003
2015-01-24 15:00	7.6	51.0	102160.0	230	3.9	277.7778
2015-01-24 16:00	6.8	56.0	102210.0	270	2.4	194.44446
2015-01-24 17:00	6.0	59.0	102220.0	290	1.5	108.33334200000002
2015-01-24 18:00	4.4	64.0	102270.0	270	1.0	5.555556
2015-01-24 19:00	3.9	62.0	102290.0	290	1.1	0.0
2015-01-24 20:00	1.9	74.0	102320.0	0	0.3	0.0
2015-01-24 21:00	1.2	77.0	102340.0	0	0.2	0.0
2015-01-24 22:00	0.7	88.0	102330.0	50	0.5	0.0
2015-01-24 23:00	0.7	85.0	102340.0	250	0.9	0.0
2015-01-25 00:00	0.6	90.0	102380.0	360	0.7	0.0
2015-01-25 01:00	-0.1	92.0	102380.0	0	0.1	0.0
2015-01-25 02:00	0.2	91.0	102340.0	90	0.5	0.0
2015-01-25 03:00	0.5	91.0	102360.0	0	0.0	0.0
2015-01-25 04:00	0.4	94.0	102300.0	70	1.1	0.0
2015-01-25 05:00	0.6	91.0	102240.0	110	1.9	0.0
2015-01-25 06:00	1.4	80.0	102220.0	110	1.5	0.0
2015-01-25 07:00	1.7	78.0	102240.0	110	2.0	0.0
2015-01-25 08:00	2.0	74.0	102240.0	90	2.6	0.0
2015-01-25 09:00	2.6	70.0	102220.0	90	2.6	25.000002
2015-01-25 10:00	3.4	64.0	102210.0	110	2.9	27.777780000000003
2015-01-25 11:00	4.3	61.0	102160.0	90	2.8	86.111118
2015-01-25 12:00	5.1	58.0	102060.0	140	2.8	127.77778800000002
2015-01-25 13:00	5.4	64.0	101980.0	110	2.3	75.00000600000001
2015-01-25 14:00	4.2	78.0	101840.0	70	2.9	58.333338
2015-01-25 15:00	4.0	90.0	101790.0	70	2.4	50.000004
2015-01-25 16:00	3.9	90.0	101780.0	90	3.0	19.444446000000003
2015-01-25 17:00	4.2	87.0	101750.0	110	3.5	13.888890000000002
2015-01-25 18:00	4.2	89.0	101720.0	90	2.7	0.0
2015-01-25 19:00	4.3	93.0	101710.0	110	3.8	0.0
2015-01-25 20:00	4.2	96.0	101690.0	110	3.2	0.0
2015-01-25 21:00	4.4	97.0	101660.0	110	3.2	0.0
2015-01-25 22:00	4.5	98.0	101640.0	90	3.2	0.0
2015-01-25 23:00	4.9	98.0	101620.0	90	1.8	0.0
2015-01-26 00:00	5.0	98.0	101600.0	90	1.7	0.0
2015-01-26 01:00	5.1	98.0	101570.0	90	1.5	0.0
2015-01-26 02:00	5.0	999.0	101540.0	90	0.6	0.0
2015-01-26 03:00	4.9	999.0	101530.0	70	0.7	0.0
2015-01-26 04:00	4.8	999.0	101520.0	160	0.9	0.0
2015-01-26 05:00	4.7	999.0	101500.0	0	0.2	0.0
2015-01-26 06:00	4.8	999.0	101460.0	0	0.3	0.0
2015-01-26 07:00	4.6	999.0	101510.0	290	1.1	0.0
2015-01-26 08:00	4.8	999.0	101510.0	340	1.2	0.0
2015-01-26 09:00	5.1	999.0	101500.0	0	0.2	8.333334
2015-01-26 10:00	5.4	999.0	101530.0	270	0.8	33.333336
2015-01-26 11:00	5.4	999.0	101550.0	270	1.0	47.222226000000006
2015-01-26 12:00	5.6	999.0	101510.0	290	1.1	63.88889400000001
2015-01-26 13:00	5.6	999.0	101500.0	290	2.1	69.44445
2015-01-26 14:00	5.6	96.0	101510.0	270	2.3	66.666672
2015-01-26 15:00	6.5	90.0	101480.0	270	2.9	105.555564
2015-01-26 16:00	5.9	88.0	101560.0	250	2.6	94.44445200000001
2015-01-26 17:00	5.0	78.0	101570.0	270	3.4	77.77778400000001
2015-01-26 18:00	3.7	87.0	101610.0	250	2.7	16.666668
2015-01-26 19:00	2.7	90.0	101650.0	270	2.0	0.0
2015-01-26 20:00	2.4	77.0	101760.0	290	3.2	0.0
2015-01-26 21:00	1.6	81.0	101730.0	320	2.8	0.0
2015-01-26 22:00	1.2	82.0	101740.0	320	1.5	0.0
2015-01-26 23:00	0.9	84.0	101780.0	320	1.9	0.0
2015-01-27 00:00	1.3	74.0	101810.0	340	3.1	0.0
2015-01-27 01:00	1.4	75.0	101830.0	320	2.5	0.0
2015-01-27 02:00	0.8	73.0	101870.0	320	2.7	0.0
2015-01-27 03:00	0.4	81.0	101920.0	270	1.5	0.0
2015-01-27 04:00	-0.3	82.0	101910.0	320	1.8	0.0
2015-01-27 05:00	-1.3	76.0	101940.0	320	1.9	0.0
2015-01-27 06:00	-1.8	75.0	101940.0	290	2.5	0.0
2015-01-27 07:00	-2.7	72.0	101990.0	320	2.9	0.0
2015-01-27 08:00	-3.6	66.0	102070.0	320	3.4	2.777778
2015-01-27 09:00	-3.3	64.0	102090.0	320	3.9	69.44445
2015-01-27 10:00	-1.8	55.0	102150.0	340	2.6	208.33335
2015-01-27 11:00	-0.7	53.0	102180.0	270	2.3	336.111138
2015-01-27 12:00	-1.0	45.0	102130.0	340	2.2	430.55559000000005
2015-01-27 13:00	0.5	46.0	102090.0	290	2.1	461.111148
2015-01-27 14:00	0.4	38.0	102020.0	320	2.7	447.22225800000007
2015-01-27 15:00	0.5	36.0	102020.0	270	3.7	397.222254
2015-01-27 16:00	-0.9	45.0	102030.0	270	3.7	286.11113400000005
2015-01-27 17:00	-1.6	48.0	102060.0	250	3.4	150.00001200000003
2015-01-27 18:00	-2.2	41.0	102080.0	320	2.6	25.000002
2015-01-27 19:00	-2.9	42.0	102130.0	320	2.9	0.0
2015-01-27 20:00	-3.6	45.0	102150.0	320	2.7	0.0
2015-01-27 21:00	-4.3	51.0	102190.0	290	1.9	0.0
2015-01-27 22:00	-4.8	51.0	102270.0	320	3.3	0.0
2015-01-27 23:00	-5.6	53.0	102310.0	340	3.0	0.0
2015-01-28 00:00	-6.2	53.0	102340.0	320	2.6	0.0
2015-01-28 01:00	-6.6	56.0	102360.0	290	2.0	0.0
2015-01-28 02:00	-6.7	52.0	102370.0	290	1.7	0.0
2015-01-28 03:00	-6.8	51.0	102370.0	320	2.4	0.0
2015-01-28 04:00	-7.0	48.0	102400.0	320	2.0	0.0
2015-01-28 05:00	-7.3	49.0	102430.0	320	2.0	0.0
2015-01-28 06:00	-7.4	49.0	102500.0	320	1.9	0.0
2015-01-28 07:00	-7.4	51.0	102520.0	320	1.4	0.0
2015-01-28 08:00	-7.4	51.0	102609.99999999999	340	1.1	2.777778
2015-01-28 09:00	-6.5	53.0	102640.00000000001	320	0.9	50.000004
2015-01-28 10:00	-4.9	47.0	102650.0	70	1.1	147.22223400000001
2015-01-28 11:00	-3.2	45.0	102620.0	90	1.7	330.555582
2015-01-28 12:00	-1.2	42.0	102540.00000000001	140	0.9	400.000032
2015-01-28 13:00	-0.4	40.0	102480.0	250	1.5	405.555588
2015-01-28 14:00	1.0	39.0	102409.99999999999	270	1.4	363.88891800000005
2015-01-28 15:00	1.6	38.0	102390.0	250	2.3	377.77780800000005
2015-01-28 16:00	0.2	44.0	102490.00000000001	290	2.7	236.11113
2015-01-28 17:00	-1.0	52.0	102530.0	270	2.9	108.33334200000002
2015-01-28 18:00	-1.9	60.0	102540.00000000001	270	2.0	27.777780000000003
2015-01-28 19:00	-2.4	60.0	102540.00000000001	290	1.2	0.0
2015-01-28 20:00	-2.4	62.0	102559.99999999999	320	1.3	0.0
2015-01-28 21:00	-2.4	62.0	102550.0	290	1.2	0.0
2015-01-28 22:00	-3.9	72.0	102530.0	0	0.3	0.0
2015-01-28 23:00	-4.1	75.0	102570.0	180	0.7	0.0
2015-01-29 00:00	-4.5	75.0	102559.99999999999	0	0.4	0.0
2015-01-29 01:00	-4.8	77.0	102500.0	230	0.6	0.0
2015-01-29 02:00	-4.4	79.0	102540.00000000001	0	0.4	0.0
2015-01-29 03:00	-3.7	75.0	102590.00000000001	290	0.9	0.0
2015-01-29 04:00	-4.0	78.0	102520.0	0	0.1	0.0
2015-01-29 05:00	-4.0	78.0	102490.00000000001	0	0.3	0.0
2015-01-29 06:00	-2.4	62.0	102450.0	90	1.4	0.0
2015-01-29 07:00	-1.9	59.0	102400.0	90	1.6	0.0
2015-01-29 08:00	-1.7	60.0	102420.0	110	1.9	0.0
2015-01-29 09:00	-1.0	61.0	102370.0	90	1.4	22.222224
2015-01-29 10:00	0.2	56.0	102420.0	50	1.3	58.333338
2015-01-29 11:00	1.1	55.0	102420.0	90	1.9	130.555566
2015-01-29 12:00	1.5	55.0	102320.0	70	1.9	144.444456
2015-01-29 13:00	3.1	53.0	102200.0	140	1.4	219.44446200000002
2015-01-29 14:00	3.1	54.0	102150.0	230	0.9	236.11113
2015-01-29 15:00	3.6	52.0	102090.0	70	0.6	175.00001400000002
2015-01-29 16:00	3.4	52.0	102070.0	270	1.1	86.111118
2015-01-29 17:00	2.2	59.0	102060.0	270	2.6	47.222226000000006
2015-01-29 18:00	1.7	56.0	102100.0	290	1.7	11.111112
2015-01-29 19:00	1.4	58.0	102110.0	250	0.8	0.0
2015-01-29 20:00	1.0	59.0	102110.0	270	2.1	0.0
2015-01-29 21:00	0.8	60.0	102120.0	290	1.0	0.0
2015-01-29 22:00	0.7	60.0	102110.0	290	1.0	0.0
2015-01-29 23:00	0.5	60.0	102120.0	290	2.0	0.0
2015-01-30 00:00	0.0	49.0	102120.0	290	2.1	0.0
2015-01-30 01:00	-0.2	45.0	102100.0	320	2.0	0.0
2015-01-30 02:00	-0.6	46.0	102080.0	320	3.2	0.0
2015-01-30 03:00	-1.7	51.0	102100.0	340	2.3	0.0
2015-01-30 04:00	-2.2	52.0	102050.0	290	1.8	0.0
2015-01-30 05:00	-2.7	57.0	102020.0	290	2.3	0.0
2015-01-30 06:00	-2.8	59.0	102020.0	290	1.4	0.0
2015-01-30 07:00	-2.5	57.0	102080.0	290	1.5	0.0
2015-01-30 08:00	-2.3	61.0	102150.0	320	2.1	0.0
2015-01-30 09:00	-1.9	62.0	102180.0	320	3.1	50.000004
2015-01-30 10:00	-0.9	59.0	102220.0	320	3.5	175.00001400000002
2015-01-30 11:00	0.0	53.0	102210.0	320	3.8	280.555578
2015-01-30 12:00	0.5	45.0	102170.0	290	4.1	408.333366
2015-01-30 13:00	1.1	45.0	102150.0	270	4.1	452.777814
2015-01-30 14:00	1.0	39.0	102110.0	290	3.6	444.44448000000006
2015-01-30 15:00	1.3	36.0	102090.0	290	4.3	327.777804
2015-01-30 16:00	0.1	43.0	102100.0	290	3.6	283.33335600000004
2015-01-30 17:00	-0.3	43.0	102130.0	290	3.4	158.333346
2015-01-30 18:00	-1.2	44.0	102190.0	290	2.4	27.777780000000003
2015-01-30 19:00	-1.9	50.0	102270.0	290	2.6	0.0
2015-01-30 20:00	-2.5	51.0	102300.0	320	2.8	0.0
2015-01-30 21:00	-3.5	38.0	102400.0	320	2.9	0.0
2015-01-30 22:00	-4.6	45.0	102500.0	320	2.9	0.0
2015-01-30 23:00	-5.4	49.0	102500.0	320	3.0	0.0
2015-01-31 00:00	-5.6	50.0	102570.0	290	2.2	0.0
2015-01-31 01:00	-6.1	54.0	102540.00000000001	290	1.7	0.0
2015-01-31 02:00	-6.1	54.0	102600.0	290	1.8	0.0
2015-01-31 03:00	-6.2	52.0	102570.0	290	2.1	0.0
2015-01-31 04:00	-6.8	53.0	102640.00000000001	270	0.8	0.0
2015-01-31 05:00	-5.9	47.0	102620.0	320	2.2	0.0
2015-01-31 06:00	-6.5	51.0	102640.00000000001	320	0.7	0.0
2015-01-31 07:00	-6.5	51.0	102709.99999999999	320	0.9	0.0
2015-01-31 08:00	-6.8	53.0	102800.0	290	1.4	2.777778
2015-01-31 09:00	-5.1	49.0	102870.0	320	1.8	91.66667400000001
2015-01-31 10:00	-3.4	42.0	102920.0	320	1.3	236.11113
2015-01-31 11:00	-2.2	40.0	102920.0	999	1.6	352.777806
2015-01-31 12:00	-2.2	35.0	102890.00000000001	290	1.5	444.44448000000006
2015-01-31 13:00	-0.5	33.0	102820.0	340	1.5	483.333372
2015-01-31 14:00	0.7	34.0	102759.99999999999	250	1.6	463.888926
2015-01-31 15:00	0.0	35.0	102720.0	250	3.2	391.666698
2015-01-31 16:00	-0.7	39.0	102740.00000000001	270	2.7	277.7778
2015-01-31 17:00	-1.3	42.0	102740.00000000001	270	3.2	150.00001200000003
2015-01-31 18:00	-2.7	48.0	102790.00000000001	270	2.4	30.555558
2015-01-31 19:00	-3.3	52.0	102880.0	270	1.9	0.0
2015-01-31 20:00	-3.5	54.0	102930.0	290	1.4	0.0
2015-01-31 21:00	-3.7	55.0	102970.0	290	1.1	0.0
2015-01-31 22:00	-4.3	57.0	102980.0	340	0.8	0.0
2015-01-31 23:00	-4.7	62.0	103000.0	340	1.1	0.0
2015-02-01 00:00	-4.8	63.0	103020.0	290	0.8	0.0
2015-02-01 01:00	-4.9	59.0	103040.00000000001	320	1.1	0.0
2015-02-01 02:00	-5.2	52.0	102980.0	360	1.6	0.0
2015-02-01 03:00	-5.3	53.0	102970.0	320	1.1	0.0
2015-02-01 04:00	-7.4	66.0	102940.00000000001	0	0.3	0.0
2015-02-01 05:00	-7.6	68.0	102950.0	160	0.5	0.0
2015-02-01 06:00	-8.0	74.0	102950.0	320	0.5	0.0
2015-02-01 07:00	-9.0	79.0	102970.0	0	0.1	0.0
2015-02-01 08:00	-8.3	81.0	103020.0	230	0.6	2.777778
2015-02-01 09:00	-5.2	65.0	103090.00000000001	200	0.6	94.44445200000001
2015-02-01 10:00	-2.7	46.0	103090.00000000001	270	1.3	236.11113
2015-02-01 11:00	-0.7	36.0	103070.0	290	1.7	363.88891800000005
2015-02-01 12:00	0.7	29.0	103000.0	230	1.1	452.777814
2015-02-01 13:00	1.9	26.0	102840.00000000001	290	1.9	488.888928
2015-02-01 14:00	2.9	24.0	102759.99999999999	250	1.6	469.444482
2015-02-01 15:00	3.8	26.0	102740.00000000001	230	2.0	405.555588
2015-02-01 16:00	2.2	31.0	102750.0	250	2.6	288.888912
2015-02-01 17:00	1.3	34.0	102759.99999999999	290	3.1	161.111124
2015-02-01 18:00	-0.4	42.0	102780.0	270	2.4	33.333336
2015-02-01 19:00	-1.1	48.0	102820.0	270	1.6	0.0
2015-02-01 20:00	-1.5	53.0	102830.0	290	1.5	0.0
2015-02-01 21:00	-1.9	55.0	102870.0	290	1.3	0.0
2015-02-01 22:00	-2.6	58.0	102890.00000000001	270	0.6	0.0
2015-02-01 23:00	-3.3	62.0	102840.00000000001	290	0.8	0.0
2015-02-02 00:00	-3.8	65.0	102850.0	270	1.1	0.0
2015-02-02 01:00	-4.9	73.0	102830.0	270	0.7	0.0
2015-02-02 02:00	-6.1	83.0	102850.0	180	0.5	0.0
2015-02-02 03:00	-5.5	76.0	102850.0	200	0.9	0.0
2015-02-02 04:00	-6.1	81.0	102820.0	0	0.3	0.0
2015-02-02 05:00	-5.6	78.0	102809.99999999999	0	0.4	0.0
2015-02-02 06:00	-5.7	82.0	102770.0	200	0.5	0.0
2015-02-02 07:00	-5.7	82.0	102790.00000000001	230	0.9	0.0
2015-02-02 08:00	-5.1	82.0	102859.99999999999	230	1.0	2.777778
2015-02-02 09:00	-3.0	71.0	102909.99999999999	270	0.5	55.55556000000001
2015-02-02 10:00	-0.6	56.0	102909.99999999999	0	0.4	197.222238
2015-02-02 11:00	0.7	48.0	102890.00000000001	290	0.5	188.88890400000003
2015-02-02 12:00	2.0	35.0	102820.0	230	1.5	400.000032
2015-02-02 13:00	3.9	31.0	102730.0	270	1.0	475.000038
2015-02-02 14:00	4.9	28.0	102640.00000000001	230	1.3	452.777814
