Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
3,62,1009.9,160,1.4,327.777804
5.9,52,1009.3,230,2.1,461.111148
6.4,45,1008.4,200,3.9,477.77781600000003
6.6,46,1007.7,250,3.5,455.555592
6.4,46,1007.7,250,2.6,300.00002400000005
6.6,46,1007.7,230,3.5,263.88891
5.4,50,1007.7,250,2.6,119.44445400000001
4.3,52,1007.7,270,2.6,13.888890000000002
3.6,63,1007.8,200,2.1,0.0
3,68,1007.9,270,1.5,0.0
2.8,67,1007.8,230,1.8,0.0
2.4,67,1007.8,250,1.4,0.0
2,68,1007.9,270,1.6,0.0
1.6,69,1008.1,270,2.2,0.0
1,73,1008,250,0.5,0.0
0.4,76,1007.6,270,1.1,0.0
0.1,80,1007.7,270,0.6,0.0
-0.4,83,1007.3,270,0.9,0.0
-0.6,86,1006.9,270,0.7,0.0
-0.5,85,1007.1,320,0.9,0.0
-0.7,88,1007.3,320,0.8,0.0
-0.6,88,1007.8,290,1,0.0
-0.1,85,1008.3,270,0.8,66.666672
2,75,1009,270,1.3,197.222238
4.1,62,1009.6,270,2.7,344.444472
4.8,40,1009.5,290,3.9,466.666704
5.9,26,1009.1,290,3.3,516.6667080000001
6.7,22,1008.8,320,3.7,505.55559600000004
6.9,22,1008.9,270,4.1,430.55559000000005
6.8,22,1009.1,290,3.2,311.11113600000004
5.8,20,1009.5,290,2.8,155.55556800000002
4,18,1010.1,290,3.7,19.444446000000003
2.9,23,1010.9,320,2.7,0.0
1.9,27,1011.8,360,2.3,0.0
1,30,1012.1,340,3,0.0
0.4,31,1012.2,340,2.7,0.0
-0.2,31,1012.5,290,3.4,0.0
-0.6,31,1012.9,290,2.9,0.0
-1.5,35,1012.9,270,2,0.0
-2.5,36,1013.2,270,1.2,0.0
-2.9,40,1013.6,250,1.2,0.0
-3.2,40,1013.4,0,0.3,0.0
-3.6,41,1013.2,270,1.8,0.0
-4.2,41,1013.3,250,1.2,0.0
-4.5,43,1013.7,290,1.7,0.0
-4.5,43,1014.4,270,1.7,2.777778
-3.8,34,1014.4,0,0.4,80.555562
-0.7,31,1015,230,0.8,252.77779800000002
2.2,23,1014.9,180,1.8,397.222254
4,20,1014.6,200,1.7,491.66670600000003
5.4,17,1013.7,180,2.9,544.444488
5.6,14,1013.1,270,2.4,530.555598
6.2,15,1012.8,200,3,452.777814
5.9,13,1013.2,270,3.2,322.222248
4.7,19,1013.3,270,2.9,152.77779
2.8,28,1013.3,290,1.5,25.000002
1.7,28,1013.7,290,1.3,0.0
0.5,39,1014,290,1.8,0.0
-0.2,48,1013.6,290,1.8,0.0
-0.8,48,1014,290,1.6,0.0
-1.2,51,1014,320,1.3,0.0
-1.4,53,1014,320,1.2,0.0
-1.6,56,1013.7,290,1.3,0.0
-1.8,54,1014,290,0.9,0.0
-1.3,44,1013.9,320,1.8,0.0
-1.9,35,1013.3,290,1.9,0.0
-2.3,35,1013.2,290,2.3,0.0
-3,30,1013.1,270,2.2,0.0
-3.4,29,1013.2,290,1.5,0.0
